Período;ARS;Hospital;Localização Geográfica;DCI;Grupo Hospital;Valor Biossimilar;Valor Não Biossimilar;Quota Biossimilar
2021-10;Norte;Centro Hospitalar de Tras os Montes e Alto Douro, E.P.E.;41.3031784,-7.7515252;Filgrastim;Grupo D;1300.0;0.0;100.0
2021-10;LVT;Hospital Garcia da Orta, E.P.E.;38.6658713,-9.1822554;Infliximab;Grupo D;920.0;0.0;100.0
2021-10;Norte;Centro Hospitalar de Tras os Montes e Alto Douro, E.P.E.;41.3031784,-7.7515252;Rituximab;Grupo D;50.0;18.0;73.52941176470588
2021-10;Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;37.0238973,-7.9281554;Rituximab;Grupo D;45.0;0.0;100.0
2021-10;Norte;Hospital de Braga, E.P.E.;41.567781,-8.399268;Somatropina;Grupo D;0.0;145.0;0.0
2021-10;LVT;Hospital Prof. Doutor Fernando Fonseca, E.P.E.;38.7422257,-9.2264834;Somatropina;Grupo D;0.0;440.0;0.0
2021-10;Centro;Centro Hospitalar e Universitário de Coimbra, E.P.E.;40.2191523,-8.4098211;Bevacizumab;Grupo E;275.0;20.0;93.22033898305084
2021-10;Norte;Centro Hospitalar Universitário de São João, E.P.E.;41.1831056,-8.6010558;Bevacizumab;Grupo E;120.0;110.0;52.17391304347826
2021-10;Norte;Centro Hospitalar Universitário do Porto, E.P.E.;41.1472498,-8.6172617;Bevacizumab;Grupo E;120.0;80.0;60.0
2021-10;LVT;Centro Hospitalar de Lisboa Ocidental, E.P.E.;38.708454,-9.216985;Enoxaparina sódica;Grupo E;8184.0;0.0;100.0
2021-10;Norte;Centro Hospitalar Universitário de São João, E.P.E.;41.1831056,-8.6010558;Enoxaparina sódica;Grupo E;17580.0;0.0;100.0
2021-10;Norte;Centro Hospitalar Universitário do Porto, E.P.E.;41.1472498,-8.6172617;Enoxaparina sódica;Grupo E;10350.0;60.0;99.42363112391931
2021-10;LVT;Centro Hospitalar de Lisboa Ocidental, E.P.E.;38.708454,-9.216985;Epoetina;Grupo E;0.0;2224.0;0.0
2021-10;Norte;Centro Hospitalar Universitário do Porto, E.P.E.;41.1472498,-8.6172617;Epoetina;Grupo E;0.0;3792.0;0.0
2021-10;LVT;Centro Hospitalar Universitário de Lisboa Norte, E.P.E.;38.7500861,-9.1616116;Etanercept;Grupo E;640.0;560.0;53.333333333333336
2021-10;Norte;Centro Hospitalar Universitário do Porto, E.P.E.;41.1472498,-8.6172617;Etanercept;Grupo E;60.0;476.0;11.194029850746269
2021-10;LVT;Centro Hospitalar de Lisboa Ocidental, E.P.E.;38.708454,-9.216985;Filgrastim;Grupo E;470.0;0.0;100.0
2021-10;LVT;Centro Hospitalar Universitário de Lisboa Norte, E.P.E.;38.7500861,-9.1616116;Rituximab;Grupo E;60.0;22.0;73.17073170731707
2021-10;LVT;Centro Hospitalar de Lisboa Ocidental, E.P.E.;38.708454,-9.216985;Somatropina;Grupo E;72.0;37.0;66.05504587155964
2021-10;Norte;Centro Hospitalar Universitário do Porto, E.P.E.;41.1472498,-8.6172617;Somatropina;Grupo E;35.0;120.0;22.58064516129032
2021-10;Centro;Centro Hospitalar e Universitário de Coimbra, E.P.E.;40.2191523,-8.4098211;Trastuzumab;Grupo E;130.0;0.0;100.0
2021-10;Norte;Centro Hospitalar Universitário de São João, E.P.E.;41.1831056,-8.6010558;Trastuzumab;Grupo E;100.0;10.0;90.9090909090909
2021-10;Norte;Instituto Português de Oncologia, E.P.E. - Porto;41.1785642,-8.6062881;Bevacizumab;Grupo F;0.0;200.0;0.0
2021-10;LVT;Instituto Português de Oncologia, E.P.E. - Lisboa;38.7396768,-9.1634516;Filgrastim;Grupo F;1950.0;0.0;100.0
2021-10;LVT;Instituto Português de Oncologia, E.P.E. - Lisboa;38.7396768,-9.1634516;Somatropina;Grupo F;0.0;160.0;0.0
2021-10;Norte;Instituto Português de Oncologia, E.P.E. - Porto;41.1785642,-8.6062881;Somatropina;Grupo F;4.0;1.0;80.0
2021-10;Centro;Instituto Português de Oncologia, E.P.E. - Coimbra;40.2162514,-8.4103814;Trastuzumab;Grupo F;143.0;156.0;47.82608695652174
2021-11;Centro;Hospital Arcebispo Joao Crisostomo - Cantanhede;40.3470015,-8.5933462;Enoxaparina sódica;Grupo A;456.0;0.0;100.0
2021-11;Norte;Centro Hospitalar Povoa de Varzim / Vila do Conde;41.3828711,-8.7589945;Adalimumab;Grupo B;36.0;0.0;100.0
2021-11;Norte;Hospital de Santa Maria Maior, E.P.E. - Barcelos;41.5324234,-8.6171561;Adalimumab;Grupo B;0.0;20.0;0.0
2021-11;Centro;Unidade Local de Saúde de Castelo Branco, E.P.E.;39.8212263,-7.4981271;Adalimumab;Grupo B;96.0;0.0;100.0
2021-11;Centro;Unidade Local de Saúde da Guarda, E.P.E.;40.5309916,-7.2734793;Enoxaparina sódica;Grupo B;0.0;8832.0;0.0
2021-11;Centro;Unidade Local de Saúde de Castelo Branco, E.P.E.;39.8212263,-7.4981271;Enoxaparina sódica;Grupo B;2604.0;0.0;100.0
2021-11;Centro;Unidade Local de Saúde de Castelo Branco, E.P.E.;39.8212263,-7.4981271;Infliximab;Grupo B;65.0;0.0;100.0
2021-11;Centro;Hospital Distrital Figueira da Foz, E.P.E.;40.117897,-8.8586755;Rituximab;Grupo B;8.0;1.0;88.88888888888889
2021-11;Centro;Unidade Local de Saúde da Guarda, E.P.E.;40.5309916,-7.2734793;Rituximab;Grupo B;2.0;1.0;66.66666666666666
2021-11;Norte;Unidade Local de Saúde do Nordeste, E.P.E.;41.8056532,-6.7888197;Rituximab;Grupo B;4.0;0.0;100.0
2021-11;Centro;Hospital Distrital Figueira da Foz, E.P.E.;40.117897,-8.8586755;Trastuzumab;Grupo B;30.0;0.0;100.0
2021-11;Norte;Unidade Local de Saúde de Matosinhos, E.P.E.;41.1794456,-8.6745115;Adalimumab;Grupo C;120.0;348.0;25.64102564102564
2021-11;LVT;Centro Hospitalar Barreiro Montijo, E.P.E.;38.6554005,-9.0592392;Bevacizumab;Grupo C;20.0;0.0;100.0
2021-11;Centro;Centro Hospitalar Universitário Cova da Beira, E.P.E.;40.2804158,-7.4922407;Bevacizumab;Grupo C;0.0;40.0;0.0
2021-11;LVT;Centro Hospitalar do Medio Tejo, E.P.E.;39.478072,-8.5404429;Enoxaparina sódica;Grupo C;11742.0;30.0;99.74515800203874
2021-11;Centro;Centro Hospitalar Universitário Cova da Beira, E.P.E.;40.2804158,-7.4922407;Enoxaparina sódica;Grupo C;4260.0;0.0;100.0
2021-11;LVT;Hospital de Vila Franca de Xira, E.P.E.;38.952565,-8.992398;Enoxaparina sódica;Grupo C;5412.0;0.0;100.0
2021-11;Alentejo;Unidade Local de Saúde do Norte Alentejano, E.P.E.;39.3003425,-7.4263845;Enoxaparina sódica;Grupo C;1482.0;0.0;100.0
2021-11;Norte;Centro Hospitalar de Entre Douro e Vouga, E.P.E.;40.9293884,-8.5458794;Epoetina;Grupo C;0.0;30.0;0.0
2021-11;LVT;Centro Hospitalar do Medio Tejo, E.P.E.;39.478072,-8.5404429;Epoetina;Grupo C;0.0;818.0;0.0
2021-11;Norte;Centro Hospitalar de Entre Douro e Vouga, E.P.E.;40.9293884,-8.5458794;Etanercept;Grupo C;100.0;0.0;100.0
2021-11;LVT;Centro Hospitalar de Setúbal, E.P.E.;38.5283754,-8.8818638;Etanercept;Grupo C;60.0;96.0;38.46153846153847
2021-11;Norte;Unidade Local de Saúde de Matosinhos, E.P.E.;41.1794456,-8.6745115;Etanercept;Grupo C;128.0;24.0;84.21052631578947
2021-11;Centro;Centro Hospitalar de Leiria, E.P.E.;39.7414812,-8.7982706;Infliximab;Grupo C;240.0;0.0;100.0
2021-11;Centro;Centro Hospitalar Universitário Cova da Beira, E.P.E.;40.2804158,-7.4922407;Infliximab;Grupo C;19.0;8.0;70.37037037037037
2021-11;Norte;Centro Hospitalar de Entre Douro e Vouga, E.P.E.;40.9293884,-8.5458794;Rituximab;Grupo C;30.0;0.0;100.0
2021-11;LVT;Centro Hospitalar de Setúbal, E.P.E.;38.5283754,-8.8818638;Rituximab;Grupo C;20.0;10.0;66.66666666666666
2021-11;Norte;Hospital da Senhora da Oliveira Guimaraes, E.P.E.;41.4387173,-8.3086907;Rituximab;Grupo C;18.0;0.0;100.0
2021-11;LVT;Hospital de Vila Franca de Xira, E.P.E.;38.952565,-8.992398;Rituximab;Grupo C;8.0;2.0;80.0
2021-11;LVT;Centro Hospitalar do Medio Tejo, E.P.E.;39.478072,-8.5404429;Trastuzumab;Grupo C;2.0;22.0;8.333333333333332
2021-11;Norte;Centro Hospitalar de Tras os Montes e Alto Douro, E.P.E.;41.3031784,-7.7515252;Adalimumab;Grupo D;270.0;140.0;65.85365853658537
2021-11;Centro;Centro Hospitalar Tondela-Viseu, E.P.E.;40.516364,-8.0827433;Adalimumab;Grupo D;100.0;300.0;25.0
2021-11;Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;37.0238973,-7.9281554;Adalimumab;Grupo D;300.0;324.0;48.07692307692308
2021-11;Centro;Centro Hospitalar Tondela-Viseu, E.P.E.;40.516364,-8.0827433;Bevacizumab;Grupo D;30.0;34.0;46.875
2021-11;Norte;Hospital de Braga, E.P.E.;41.567781,-8.399268;Enoxaparina sódica;Grupo D;2400.0;8544.0;21.929824561403507
2021-11;Norte;Centro Hospitalar de Tras os Montes e Alto Douro, E.P.E.;41.3031784,-7.7515252;Epoetina;Grupo D;0.0;1730.0;0.0
2021-11;Centro;Centro Hospitalar Tondela-Viseu, E.P.E.;40.516364,-8.0827433;Infliximab;Grupo D;340.0;0.0;100.0
2021-11;Norte;Hospital de Braga, E.P.E.;41.567781,-8.399268;Rituximab;Grupo D;70.0;0.0;100.0
2021-11;Norte;Hospital de Braga, E.P.E.;41.567781,-8.399268;Somatropina;Grupo D;0.0;174.0;0.0
2021-11;LVT;Hospital Garcia da Orta, E.P.E.;38.6658713,-9.1822554;Somatropina;Grupo D;90.0;46.0;66.17647058823529
2021-11;LVT;Hospital Prof. Doutor Fernando Fonseca, E.P.E.;38.7422257,-9.2264834;Somatropina;Grupo D;0.0;410.0;0.0
2021-11;Norte;Centro Hospitalar de Tras os Montes e Alto Douro, E.P.E.;41.3031784,-7.7515252;Trastuzumab;Grupo D;0.0;0.0;0.0
2021-11;Alentejo;Hospital Espírito Santo, E.P.E. - Evora;38.5684861,-7.9032848;Trastuzumab;Grupo D;0.0;6.0;0.0
2021-11;LVT;Hospital Garcia da Orta, E.P.E.;38.6658713,-9.1822554;Trastuzumab;Grupo D;1.0;120.0;0.8264462809917356
2021-11;LVT;Centro Hospitalar de Lisboa Ocidental, E.P.E.;38.708454,-9.216985;Bevacizumab;Grupo E;50.0;0.0;100.0
2021-11;Centro;Centro Hospitalar e Universitário de Coimbra, E.P.E.;40.2191523,-8.4098211;Bevacizumab;Grupo E;100.0;20.0;83.33333333333334
2021-11;LVT;Centro Hospitalar Universitário de Lisboa Norte, E.P.E.;38.7500861,-9.1616116;Bevacizumab;Grupo E;210.0;70.0;75.0
2021-11;Norte;Centro Hospitalar Universitário de São João, E.P.E.;41.1831056,-8.6010558;Enoxaparina sódica;Grupo E;17670.0;0.0;100.0
2021-11;LVT;Centro Hospitalar de Lisboa Ocidental, E.P.E.;38.708454,-9.216985;Epoetina;Grupo E;0.0;1946.0;0.0
2021-11;Norte;Centro Hospitalar Universitário de São João, E.P.E.;41.1831056,-8.6010558;Etanercept;Grupo E;900.0;28.0;96.98275862068965
2021-11;Norte;Centro Hospitalar Universitário do Porto, E.P.E.;41.1472498,-8.6172617;Filgrastim;Grupo E;800.0;0.0;100.0
2021-11;Norte;Centro Hospitalar Universitário de São João, E.P.E.;41.1831056,-8.6010558;Infliximab;Grupo E;1850.0;0.0;100.0
2021-11;Norte;Centro Hospitalar Universitário do Porto, E.P.E.;41.1472498,-8.6172617;Infliximab;Grupo E;700.0;0.0;100.0
2021-11;LVT;Centro Hospitalar Universitário Lisboa Central, E.P.E.;38.7166948,-9.1371248;Infliximab;Grupo E;410.0;650.0;38.67924528301887
2021-11;Centro;Centro Hospitalar e Universitário de Coimbra, E.P.E.;40.2191523,-8.4098211;Rituximab;Grupo E;170.0;-54.0;100.0
2021-11;Norte;Centro Hospitalar Universitário de São João, E.P.E.;41.1831056,-8.6010558;Rituximab;Grupo E;152.0;0.0;100.0
2021-11;LVT;Centro Hospitalar Universitário de Lisboa Norte, E.P.E.;38.7500861,-9.1616116;Trastuzumab;Grupo E;8.0;172.0;4.444444444444445
2021-11;Norte;Centro Hospitalar Universitário de São João, E.P.E.;41.1831056,-8.6010558;Trastuzumab;Grupo E;120.0;20.0;85.71428571428571
2021-11;LVT;Centro Hospitalar Universitário Lisboa Central, E.P.E.;38.7166948,-9.1371248;Trastuzumab;Grupo E;60.0;60.0;50.0
2021-11;LVT;Instituto Português de Oncologia, E.P.E. - Lisboa;38.7396768,-9.1634516;Bevacizumab;Grupo F;60.0;0.0;100.0
2021-11;Norte;Instituto Português de Oncologia, E.P.E. - Porto;41.1785642,-8.6062881;Filgrastim;Grupo F;2585.0;0.0;100.0
2021-11;LVT;Instituto Português de Oncologia, E.P.E. - Lisboa;38.7396768,-9.1634516;Rituximab;Grupo F;0.0;138.0;0.0
2021-11;LVT;Instituto Português de Oncologia, E.P.E. - Lisboa;38.7396768,-9.1634516;Somatropina;Grupo F;0.0;160.0;0.0
2021-11;LVT;Centro Hospitalar Psiquiátrico de Lisboa;38.7569771,-9.1460705;Enoxaparina sódica;Psiquiátricos;120.0;0.0;100.0
2021-12;Centro;Hospital Dr. Francisco Zagalo  - Ovar;40.8571967,-8.6318023;Enoxaparina sódica;Grupo A;1650.0;0.0;100.0
2021-12;Norte;Centro Hospitalar do Medio Ave, E.P.E.;41.3423984,-8.4802503;Adalimumab;Grupo B;64.0;48.0;57.14285714285714
2021-12;Norte;Hospital de Santa Maria Maior, E.P.E. - Barcelos;41.5324234,-8.6171561;Adalimumab;Grupo B;0.0;40.0;0.0
2021-12;Centro;Unidade Local de Saúde de Castelo Branco, E.P.E.;39.8212263,-7.4981271;Adalimumab;Grupo B;220.0;60.0;78.57142857142857
2021-12;Norte;Centro Hospitalar do Medio Ave, E.P.E.;41.3423984,-8.4802503;Enoxaparina sódica;Grupo B;2400.0;0.0;100.0
2021-12;Centro;Hospital Distrital Figueira da Foz, E.P.E.;40.117897,-8.8586755;Epoetina;Grupo B;72.0;0.0;100.0
2021-12;Centro;Unidade Local de Saúde da Guarda, E.P.E.;40.5309916,-7.2734793;Etanercept;Grupo B;76.0;28.0;73.07692307692307
2021-12;Centro;Unidade Local de Saúde de Castelo Branco, E.P.E.;39.8212263,-7.4981271;Etanercept;Grupo B;108.0;84.0;56.25
2021-12;Centro;Unidade Local de Saúde de Castelo Branco, E.P.E.;39.8212263,-7.4981271;Infliximab;Grupo B;50.0;20.0;71.42857142857143
2021-12;Norte;Centro Hospitalar do Medio Ave, E.P.E.;41.3423984,-8.4802503;Trastuzumab;Grupo B;0.0;18.0;0.0
2021-12;Alentejo;Unidade Local de Saúde do Norte Alentejano, E.P.E.;39.3003425,-7.4263845;Adalimumab;Grupo C;0.0;60.0;0.0
2021-12;Norte;Centro Hospitalar de Entre Douro e Vouga, E.P.E.;40.9293884,-8.5458794;Bevacizumab;Grupo C;187.0;0.0;100.0
2021-12;Centro;Centro Hospitalar do Baixo Vouga, E.P.E.;40.6362453,-8.6543716;Bevacizumab;Grupo C;23.0;0.0;100.0
2021-12;LVT;Hospital de Vila Franca de Xira, E.P.E.;38.952565,-8.992398;Bevacizumab;Grupo C;20.0;28.0;41.66666666666667
2021-12;Alentejo;Unidade Local de Saúde do Norte Alentejano, E.P.E.;39.3003425,-7.4263845;Bevacizumab;Grupo C;6.0;0.0;100.0
2021-12;Centro;Centro Hospitalar do Baixo Vouga, E.P.E.;40.6362453,-8.6543716;Enoxaparina sódica;Grupo C;5400.0;0.0;100.0
2021-12;Norte;Centro Hospitalar do Tamega e Sousa, E.P.E.;41.2494561,-8.264901;Enoxaparina sódica;Grupo C;0.0;8616.0;0.0
2021-12;Centro;Centro Hospitalar Universitário Cova da Beira, E.P.E.;40.2804158,-7.4922407;Enoxaparina sódica;Grupo C;4530.0;0.0;100.0
2021-12;Norte;Hospital da Senhora da Oliveira Guimaraes, E.P.E.;41.4387173,-8.3086907;Enoxaparina sódica;Grupo C;7920.0;0.0;100.0
2021-12;Centro;Centro Hospitalar de Leiria, E.P.E.;39.7414812,-8.7982706;Epoetina;Grupo C;0.0;276.0;0.0
2021-12;Centro;Centro Hospitalar do Baixo Vouga, E.P.E.;40.6362453,-8.6543716;Epoetina;Grupo C;702.0;0.0;100.0
2021-12;LVT;Centro Hospitalar do Medio Tejo, E.P.E.;39.478072,-8.5404429;Epoetina;Grupo C;0.0;1236.0;0.0
2021-12;Norte;Unidade Local de Saúde de Matosinhos, E.P.E.;41.1794456,-8.6745115;Epoetina;Grupo C;0.0;498.0;0.0
2021-12;LVT;Centro Hospitalar Barreiro Montijo, E.P.E.;38.6554005,-9.0592392;Etanercept;Grupo C;60.0;152.0;28.30188679245283
2021-12;LVT;Centro Hospitalar do Medio Tejo, E.P.E.;39.478072,-8.5404429;Etanercept;Grupo C;32.0;576.0;5.263157894736842
2021-12;Norte;Centro Hospitalar do Tamega e Sousa, E.P.E.;41.2494561,-8.264901;Etanercept;Grupo C;144.0;36.0;80.0
2021-12;Norte;Hospital da Senhora da Oliveira Guimaraes, E.P.E.;41.4387173,-8.3086907;Etanercept;Grupo C;116.0;352.0;24.786324786324787
2021-12;LVT;Hospital distrital de Santarem, E.P.E.;39.2410946,-8.6937515;Etanercept;Grupo C;140.0;48.0;74.46808510638297
2021-12;LVT;Centro Hospitalar Barreiro Montijo, E.P.E.;38.6554005,-9.0592392;Filgrastim;Grupo C;200.0;0.0;100.0
2021-12;LVT;Centro Hospitalar do Medio Tejo, E.P.E.;39.478072,-8.5404429;Filgrastim;Grupo C;75.0;0.0;100.0
2021-12;Norte;Unidade Local de Saúde do Alto Minho, E.P.E.;41.7056054,-8.8252713;Filgrastim;Grupo C;180.0;0.0;100.0
2021-12;Centro;Centro Hospitalar de Leiria, E.P.E.;39.7414812,-8.7982706;Rituximab;Grupo C;2.0;0.0;100.0
2021-12;Alentejo;Unidade Local de Saúde do Baixo Alentejo, E.P.E.;38.014123,-7.8721227;Rituximab;Grupo C;9.0;10.0;47.368421052631575
2021-12;Norte;Centro Hospitalar do Tamega e Sousa, E.P.E.;41.2494561,-8.264901;Somatropina;Grupo C;61.0;40.0;60.396039603960396
2021-12;LVT;Centro Hospitalar Barreiro Montijo, E.P.E.;38.6554005,-9.0592392;Trastuzumab;Grupo C;62.0;70.0;46.96969696969697
2021-12;LVT;Hospital distrital de Santarem, E.P.E.;39.2410946,-8.6937515;Trastuzumab;Grupo C;40.0;30.0;57.14285714285714
2021-12;Norte;Hospital de Braga, E.P.E.;41.567781,-8.399268;Adalimumab;Grupo D;1260.0;440.0;74.11764705882354
2021-12;Centro;Centro Hospitalar Tondela-Viseu, E.P.E.;40.516364,-8.0827433;Bevacizumab;Grupo D;84.0;42.0;66.66666666666666
2021-12;Norte;Hospital de Braga, E.P.E.;41.567781,-8.399268;Bevacizumab;Grupo D;185.0;30.0;86.04651162790698
2021-12;LVT;Hospital Garcia da Orta, E.P.E.;38.6658713,-9.1822554;Bevacizumab;Grupo D;70.0;0.0;100.0
2021-12;LVT;Hospital Prof. Doutor Fernando Fonseca, E.P.E.;38.7422257,-9.2264834;Enoxaparina sódica;Grupo D;10572.0;0.0;100.0
2021-12;LVT;Hospital Garcia da Orta, E.P.E.;38.6658713,-9.1822554;Epoetina;Grupo D;24.0;0.0;100.0
2021-12;Norte;Centro Hospitalar de Tras os Montes e Alto Douro, E.P.E.;41.3031784,-7.7515252;Filgrastim;Grupo D;1050.0;0.0;100.0
2021-12;LVT;Hospital Prof. Doutor Fernando Fonseca, E.P.E.;38.7422257,-9.2264834;Somatropina;Grupo D;0.0;150.0;0.0
2021-12;LVT;Centro Hospitalar Universitário Lisboa Central, E.P.E.;38.7166948,-9.1371248;Adalimumab;Grupo E;400.0;705.0;36.199095022624434
2021-12;Centro;Centro Hospitalar e Universitário de Coimbra, E.P.E.;40.2191523,-8.4098211;Bevacizumab;Grupo E;50.0;50.0;50.0
2021-12;LVT;Centro Hospitalar Universitário de Lisboa Norte, E.P.E.;38.7500861,-9.1616116;Bevacizumab;Grupo E;241.0;160.0;60.099750623441395
2021-12;Norte;Centro Hospitalar Universitário de São João, E.P.E.;41.1831056,-8.6010558;Bevacizumab;Grupo E;210.0;70.0;75.0
2021-12;Norte;Centro Hospitalar Universitário do Porto, E.P.E.;41.1472498,-8.6172617;Bevacizumab;Grupo E;120.0;0.0;100.0
2021-12;Norte;Centro Hospitalar Universitário do Porto, E.P.E.;41.1472498,-8.6172617;Etanercept;Grupo E;400.0;732.0;35.3356890459364
2021-12;LVT;Centro Hospitalar de Lisboa Ocidental, E.P.E.;38.708454,-9.216985;Filgrastim;Grupo E;950.0;0.0;100.0
2021-12;Norte;Centro Hospitalar Universitário do Porto, E.P.E.;41.1472498,-8.6172617;Rituximab;Grupo E;30.0;66.0;31.25
2021-12;LVT;Centro Hospitalar Universitário Lisboa Central, E.P.E.;38.7166948,-9.1371248;Rituximab;Grupo E;200.0;0.0;100.0
2021-12;Centro;Centro Hospitalar e Universitário de Coimbra, E.P.E.;40.2191523,-8.4098211;Somatropina;Grupo E;106.0;311.0;25.41966426858513
2022-01;Norte;Hospital de Santa Maria Maior, E.P.E. - Barcelos;41.5324234,-8.6171561;Adalimumab;Grupo B;0.0;80.0;0.0
2022-01;Centro;Unidade Local de Saúde de Castelo Branco, E.P.E.;39.8212263,-7.4981271;Adalimumab;Grupo B;90.0;60.0;60.0
2022-01;LVT;Centro Hospitalar do Oeste, E.P.E.;39.4054629,-9.1258493;Bevacizumab;Grupo B;24.0;0.0;100.0
2022-01;Centro;Hospital Distrital Figueira da Foz, E.P.E.;40.117897,-8.8586755;Bevacizumab;Grupo B;4.0;0.0;100.0
2022-01;Centro;Unidade Local de Saúde de Castelo Branco, E.P.E.;39.8212263,-7.4981271;Bevacizumab;Grupo B;24.0;4.0;85.71428571428571
2022-01;Centro;Unidade Local de Saúde de Castelo Branco, E.P.E.;39.8212263,-7.4981271;Epoetina;Grupo B;20.0;0.0;100.0
2022-01;Norte;Hospital de Santa Maria Maior, E.P.E. - Barcelos;41.5324234,-8.6171561;Etanercept;Grupo B;8.0;32.0;20.0
2022-01;Centro;Hospital Distrital Figueira da Foz, E.P.E.;40.117897,-8.8586755;Infliximab;Grupo B;80.0;0.0;100.0
2022-01;Centro;Unidade Local de Saúde de Castelo Branco, E.P.E.;39.8212263,-7.4981271;Infliximab;Grupo B;62.0;0.0;100.0
2022-01;Alentejo;Unidade Local de Saúde do Litoral Alentejano, E.P.E.;38.0162314,-8.6956768;Infliximab;Grupo B;3.0;3.0;50.0
2022-01;Norte;Centro Hospitalar do Medio Ave, E.P.E.;41.3423984,-8.4802503;Trastuzumab;Grupo B;0.0;10.0;0.0
2022-01;Centro;Centro Hospitalar do Baixo Vouga, E.P.E.;40.6362453,-8.6543716;Adalimumab;Grupo C;180.0;56.0;76.27118644067797
2022-01;LVT;Hospital distrital de Santarem, E.P.E.;39.2410946,-8.6937515;Adalimumab;Grupo C;220.0;0.0;100.0
2022-01;Centro;Centro Hospitalar do Baixo Vouga, E.P.E.;40.6362453,-8.6543716;Bevacizumab;Grupo C;6.0;0.0;100.0
2022-01;Norte;Hospital da Senhora da Oliveira Guimaraes, E.P.E.;41.4387173,-8.3086907;Bevacizumab;Grupo C;58.0;4.0;93.54838709677419
2022-01;LVT;Hospital de Vila Franca de Xira, E.P.E.;38.952565,-8.992398;Enoxaparina sódica;Grupo C;0.0;1668.0;0.0
2022-01;Alentejo;Unidade Local de Saúde do Norte Alentejano, E.P.E.;39.3003425,-7.4263845;Enoxaparina sódica;Grupo C;3882.0;0.0;100.0
2022-01;LVT;Centro Hospitalar do Medio Tejo, E.P.E.;39.478072,-8.5404429;Epoetina;Grupo C;0.0;60.0;0.0
2022-01;Centro;Centro Hospitalar Universitário Cova da Beira, E.P.E.;40.2804158,-7.4922407;Epoetina;Grupo C;0.0;386.0;0.0
2022-01;Norte;Hospital da Senhora da Oliveira Guimaraes, E.P.E.;41.4387173,-8.3086907;Epoetina;Grupo C;6.0;0.0;100.0
2022-01;LVT;Centro Hospitalar de Setúbal, E.P.E.;38.5283754,-8.8818638;Etanercept;Grupo C;16.0;0.0;100.0
2022-01;Centro;Centro Hospitalar Universitário Cova da Beira, E.P.E.;40.2804158,-7.4922407;Etanercept;Grupo C;60.0;32.0;65.21739130434783
2022-01;Norte;Unidade Local de Saúde do Alto Minho, E.P.E.;41.7056054,-8.8252713;Etanercept;Grupo C;100.0;56.0;64.1025641025641
2022-01;Centro;Centro Hospitalar de Leiria, E.P.E.;39.7414812,-8.7982706;Filgrastim;Grupo C;270.0;0.0;100.0
2022-01;Centro;Centro Hospitalar Universitário Cova da Beira, E.P.E.;40.2804158,-7.4922407;Filgrastim;Grupo C;150.0;0.0;100.0
2022-01;Norte;Hospital da Senhora da Oliveira Guimaraes, E.P.E.;41.4387173,-8.3086907;Filgrastim;Grupo C;400.0;0.0;100.0
2022-01;Norte;Unidade Local de Saúde do Alto Minho, E.P.E.;41.7056054,-8.8252713;Filgrastim;Grupo C;80.0;0.0;100.0
2022-01;Norte;Hospital da Senhora da Oliveira Guimaraes, E.P.E.;41.4387173,-8.3086907;Infliximab;Grupo C;490.0;7.0;98.59154929577466
2022-01;LVT;Hospital de Vila Franca de Xira, E.P.E.;38.952565,-8.992398;Infliximab;Grupo C;0.0;30.0;0.0
2022-01;Centro;Centro Hospitalar de Leiria, E.P.E.;39.7414812,-8.7982706;Rituximab;Grupo C;2.0;0.0;100.0
2022-01;Centro;Centro Hospitalar do Baixo Vouga, E.P.E.;40.6362453,-8.6543716;Rituximab;Grupo C;29.0;7.0;80.55555555555556
2022-01;LVT;Hospital distrital de Santarem, E.P.E.;39.2410946,-8.6937515;Rituximab;Grupo C;30.0;0.0;100.0
2022-01;Centro;Centro Hospitalar Tondela-Viseu, E.P.E.;40.516364,-8.0827433;Adalimumab;Grupo D;300.0;600.0;33.33333333333333
2022-01;Norte;Hospital de Braga, E.P.E.;41.567781,-8.399268;Adalimumab;Grupo D;720.0;270.0;72.72727272727273
2022-01;Algarve;Centro Hospitalar Universitário do Algarve, E.P.E.;37.0238973,-7.9281554;Enoxaparina sódica;Grupo D;9546.0;0.0;100.0
2022-01;Norte;Centro Hospitalar de Vila Nova de Gaia/ Espinho, E.P.E.;41.1094138,-8.5972617;Epoetina;Grupo D;300.0;720.0;29.411764705882355
2022-01;Norte;Centro Hospitalar de Tras os Montes e Alto Douro, E.P.E.;41.3031784,-7.7515252;Etanercept;Grupo D;0.0;36.0;0.0
2022-01;Norte;Centro Hospitalar de Vila Nova de Gaia/ Espinho, E.P.E.;41.1094138,-8.5972617;Etanercept;Grupo D;160.0;0.0;100.0
